SKU;Cod.Empresa;Empresa;Descripcion Minorista;RUBRO;Fecha Ult.Mov
7898149934514;83075;PP INDAIAL NAÇÕES;CIPROTERONA BERGAMOC/20 CPR 50MG GEN;SIN ASIGNAR(M);2025-07-15 00:00:00.0
7898074617612;83075;PP INDAIAL NAÇÕES;FLUIMUCILC/16 CPR EFERV 600MG;SIN ASIGNAR(M);2024-06-29 00:00:00.0
7898074616943;83075;PP INDAIAL NAÇÕES;FLUIMUCIL20ML SOL NAS 11,5MG/ML;SIN ASIGNAR(M);2021-10-08 00:00:00.0
7897595635198;83075;PP INDAIAL NAÇÕES;ACICLOVIR SANDOZC/50 CPR 200MG GEN;SIN ASIGNAR(M);2023-01-04 00:00:00.0
7897595604460;83075;PP INDAIAL NAÇÕES;ZZLECTRUM1,5ML PO LIOF+SOL DIL 3,75MG;SIN ASIGNAR(M);2026-08-31 00:00:00.0
7897595602503;83075;PP INDAIAL NAÇÕES;HERPESILC/25 CPR 200MG;SIN ASIGNAR(M);2023-02-16 00:00:00.0
7897076909343;83075;PP INDAIAL NAÇÕES;ACECLOFENACO RANBAXYC/24 CPR REV 100MG GEN;SIN ASIGNAR(M);2025-08-28 00:00:00.0
7897076909312;83075;PP INDAIAL NAÇÕES;ACECLOFENACO RANBAXYC/12 CPR REV 100MG GEN;SIN ASIGNAR(M);2024-05-23 00:00:00.0
7896658001680;83075;PP INDAIAL NAÇÕES;VITA E ACHEC/30 CAPS 400MG;SIN ASIGNAR(M);2025-04-10 00:00:00.0
7896523227092;83075;PP INDAIAL NAÇÕES;ACECLOFENACO CIMEDC/12 CPR REV 100MG GEN;SIN ASIGNAR(M);2024-05-22 00:00:00.0
7896241265543;83075;PP INDAIAL NAÇÕES;SUPREMAC/28 CPR REV 2+1MG;SIN ASIGNAR(M);2025-09-05 00:00:00.0
7896112427032;83075;PP INDAIAL NAÇÕES;ENVIDC/30 CAPS 800MCG+20MG;SIN ASIGNAR(M);2022-10-03 00:00:00.0
7896112400554;83075;PP INDAIAL NAÇÕES;DTN-FOLC/90 CAPS 400MCG+10MG;SIN ASIGNAR(M);2023-05-05 00:00:00.0
7896112116929;83075;PP INDAIAL NAÇÕES;TEUTOVIT EC/30 CAPS 400MG;SIN ASIGNAR(M);2024-02-28 00:00:00.0
7896094208506;83075;PP INDAIAL NAÇÕES;NATIFA PRO UBDC/28 CPR REV 0,5+0,1MG;SIN ASIGNAR(M);2025-06-07 00:00:00.0
7896094201477;83075;PP INDAIAL NAÇÕES;NATIFA PROC/28 CPR REV 1+0,5MG;SIN ASIGNAR(M);2025-09-01 00:00:00.0
7896006290667;83075;PP INDAIAL NAÇÕES;STER MD10ML SUSP OFT 1,2MG/ML;SIN ASIGNAR(M);2023-05-04 00:00:00.0
7896006245339;83075;PP INDAIAL NAÇÕES;DIAMOXC/30 CPR 250MG;SIN ASIGNAR(M);2025-06-30 00:00:00.0
7896006245322;83075;PP INDAIAL NAÇÕES;DIAMOXC/25 CPR 250MG;SIN ASIGNAR(M);2023-03-08 00:00:00.0
7896006201731;83075;PP INDAIAL NAÇÕES;PRIMOSISTONC/30 CPR 2+0,01MG;SIN ASIGNAR(M);2025-08-14 00:00:00.0
7896006201717;83075;PP INDAIAL NAÇÕES;PRIMOLUT NOR 10C/30 CPR 10MG;SIN ASIGNAR(M);2025-05-05 00:00:00.0
7896004775043;83075;PP INDAIAL NAÇÕES;ACICLOVIR EMSC/30 CPR 400MG GEN;SIN ASIGNAR(M);2025-05-28 00:00:00.0
7896004722153;83075;PP INDAIAL NAÇÕES;ACECLOFENACO GERMEDC/24 CPR REV 100MG GEN;SIN ASIGNAR(M);2023-07-11 00:00:00.0
7896004722122;83075;PP INDAIAL NAÇÕES;ACECLOFENACO EMSC/12 CPR REV 100MG GEN;SIN ASIGNAR(M);2024-10-19 00:00:00.0
7891721202407;83075;PP INDAIAL NAÇÕES;ACICLOVIR MERCKC/30 CPR 200MG GEN;SIN ASIGNAR(M);2025-01-28 00:00:00.0
7891721202391;83075;PP INDAIAL NAÇÕES;ACICLOVIR MERCKC/30 CPR 400MG GEN;SIN ASIGNAR(M);2025-08-08 00:00:00.0
7891721023477;83075;PP INDAIAL NAÇÕES;ACICLOVIR MERCKC/25 CPR 200MG GEN;SIN ASIGNAR(M);2024-01-17 00:00:00.0
7891317411923;83075;PP INDAIAL NAÇÕES;PROFLAMC/12 CPR REV 100MG;SIN ASIGNAR(M);2025-08-27 00:00:00.0
7891317020002;83075;PP INDAIAL NAÇÕES;ACECLOFENACO EUROC/12 CPR REV 100MG GEN;SIN ASIGNAR(M);2025-04-09 00:00:00.0
7891317014773;83075;PP INDAIAL NAÇÕES;EMAMAC/30 CAPS 400MG;SIN ASIGNAR(M);2024-11-05 00:00:00.0
7891317001513;83075;PP INDAIAL NAÇÕES;ACICLOVIR EUROC/25 CPR 200MG GEN;SIN ASIGNAR(M);2025-07-24 00:00:00.0
7891268106213;83075;PP INDAIAL NAÇÕES;PROVERAC/14 CPR 10MG;SIN ASIGNAR(M);2025-08-16 00:00:00.0
7891142128638;83075;PP INDAIAL NAÇÕES;CELESTONE SOLUSPAN1ML SUSP INJ 3+3MG/ML;SIN ASIGNAR(M);2022-05-30 00:00:00.0
7891106000956;83075;PP INDAIAL NAÇÕES;BAYCUTEN N40GR CR 10+0,4MG;SIN ASIGNAR(M);2025-07-15 00:00:00.0
7890282800015;83075;PP INDAIAL NAÇÕES;ADEFORTE3ML SOL ORAL;SIN ASIGNAR(M);2023-09-16 00:00:00.0
5060632508508;83075;PP INDAIAL NAÇÕES;SYSTEN CONTIC/8 ADES 50+170MCG/DIA;SIN ASIGNAR(M);2024-11-18 00:00:00.0
7898687732993;83064;PP POA OTTO NIEMEYER;DAMATERC/30 CAPS;SIN ASIGNAR(M);2023-07-10 00:00:00.0
7898149934514;83064;PP POA OTTO NIEMEYER;CIPROTERONA BERGAMOC/20 CPR 50MG GEN;SIN ASIGNAR(M);2025-09-06 00:00:00.0
7898074617612;83064;PP POA OTTO NIEMEYER;FLUIMUCILC/16 CPR EFERV 600MG;SIN ASIGNAR(M);2024-04-17 00:00:00.0
7897595639066;83064;PP POA OTTO NIEMEYER;ACICLOVIR NOVARTISC/30 CPR 400MG GEN;SIN ASIGNAR(M);2026-07-07 00:00:00.0
7897595635198;83064;PP POA OTTO NIEMEYER;ACICLOVIR SANDOZC/50 CPR 200MG GEN;SIN ASIGNAR(M);2025-05-05 00:00:00.0
7897595602503;83064;PP POA OTTO NIEMEYER;HERPESILC/25 CPR 200MG;SIN ASIGNAR(M);2023-09-22 00:00:00.0
7896658001680;83064;PP POA OTTO NIEMEYER;VITA E ACHEC/30 CAPS 400MG;SIN ASIGNAR(M);2025-07-15 00:00:00.0
7896241265543;83064;PP POA OTTO NIEMEYER;SUPREMAC/28 CPR REV 2+1MG;SIN ASIGNAR(M);2023-01-11 00:00:00.0
7896165600055;83064;PP POA OTTO NIEMEYER;DDAVPC/30 CPR 0,2MG;SIN ASIGNAR(M);2024-04-04 00:00:00.0
7896165600048;83064;PP POA OTTO NIEMEYER;DDAVPC/30 CPR 0,1MG;SIN ASIGNAR(M);2025-12-18 00:00:00.0
7896112400554;83064;PP POA OTTO NIEMEYER;DTN-FOLC/90 CAPS 400MCG+10MG;SIN ASIGNAR(M);2024-07-01 00:00:00.0
7896112116929;83064;PP POA OTTO NIEMEYER;TEUTOVIT EC/30 CAPS 400MG;SIN ASIGNAR(M);2022-10-10 00:00:00.0
7896094208506;83064;PP POA OTTO NIEMEYER;NATIFA PRO UBDC/28 CPR REV 0,5+0,1MG;SIN ASIGNAR(M);2025-07-04 00:00:00.0
7896094201477;83064;PP POA OTTO NIEMEYER;NATIFA PROC/28 CPR REV 1+0,5MG;SIN ASIGNAR(M);2025-07-05 00:00:00.0
7896006290667;83064;PP POA OTTO NIEMEYER;STER MD10ML SUSP OFT 1,2MG/ML;SIN ASIGNAR(M);2023-03-17 00:00:00.0
7896006245339;83064;PP POA OTTO NIEMEYER;DIAMOXC/30 CPR 250MG;SIN ASIGNAR(M);2024-11-14 00:00:00.0
7896006245322;83064;PP POA OTTO NIEMEYER;DIAMOXC/25 CPR 250MG;SIN ASIGNAR(M);2023-04-28 00:00:00.0
7896006201731;83064;PP POA OTTO NIEMEYER;PRIMOSISTONC/30 CPR 2+0,01MG;SIN ASIGNAR(M);2025-07-03 00:00:00.0
7896006201717;83064;PP POA OTTO NIEMEYER;PRIMOLUT NOR 10C/30 CPR 10MG;SIN ASIGNAR(M);2025-02-07 00:00:00.0
7896004775043;83064;PP POA OTTO NIEMEYER;ACICLOVIR EMSC/30 CPR 400MG GEN;SIN ASIGNAR(M);2025-09-08 00:00:00.0
7896004722122;83064;PP POA OTTO NIEMEYER;ACECLOFENACO EMSC/12 CPR REV 100MG GEN;SIN ASIGNAR(M);2022-06-10 00:00:00.0
7894916503754;83064;PP POA OTTO NIEMEYER;AGLUCOSEC/30 CPR 50MG;SIN ASIGNAR(M);2025-09-04 00:00:00.0
7891317411923;83064;PP POA OTTO NIEMEYER;PROFLAMC/12 CPR REV 100MG;SIN ASIGNAR(M);2025-03-28 00:00:00.0
7891317020002;83064;PP POA OTTO NIEMEYER;ACECLOFENACO EUROC/12 CPR REV 100MG GEN;SIN ASIGNAR(M);2025-08-05 00:00:00.0
7891317014773;83064;PP POA OTTO NIEMEYER;EMAMAC/30 CAPS 400MG;SIN ASIGNAR(M);2022-10-20 00:00:00.0
7891317001513;83064;PP POA OTTO NIEMEYER;ACICLOVIR EUROC/25 CPR 200MG GEN;SIN ASIGNAR(M);2024-04-04 00:00:00.0
7891268106213;83064;PP POA OTTO NIEMEYER;PROVERAC/14 CPR 10MG;SIN ASIGNAR(M);2024-01-31 00:00:00.0
7891142128638;83064;PP POA OTTO NIEMEYER;CELESTONE SOLUSPAN1ML SUSP INJ 3+3MG/ML;SIN ASIGNAR(M);2025-08-28 00:00:00.0
7891106000956;83064;PP POA OTTO NIEMEYER;BAYCUTEN N40GR CR 10+0,4MG;SIN ASIGNAR(M);2025-08-18 00:00:00.0
7890282800015;83064;PP POA OTTO NIEMEYER;ADEFORTE3ML SOL ORAL;SIN ASIGNAR(M);2023-09-07 00:00:00.0
5060632508508;83064;PP POA OTTO NIEMEYER;SYSTEN CONTIC/8 ADES 50+170MCG/DIA;SIN ASIGNAR(M);2024-02-01 00:00:00.0
7898687732993;83509;PP S JOAQUIM I;DAMATERC/30 CAPS;SIN ASIGNAR(M);2023-10-11 00:00:00.0
7898074617612;83509;PP S JOAQUIM I;FLUIMUCILC/16 CPR EFERV 600MG;SIN ASIGNAR(M);2022-12-01 00:00:00.0
7898074613430;83509;PP S JOAQUIM I;FLUIMUCILC/16 CPR EFERV 200MG;SIN ASIGNAR(M);2023-06-16 00:00:00.0
7898074611276;83509;PP S JOAQUIM I;FLUIMUCILC/60 CPR EFERV 600MG;SIN ASIGNAR(M);2023-07-21 00:00:00.0
7897595639066;83509;PP S JOAQUIM I;ACICLOVIR NOVARTISC/30 CPR 400MG GEN;SIN ASIGNAR(M);2026-02-17 00:00:00.0
7897595635198;83509;PP S JOAQUIM I;ACICLOVIR SANDOZC/50 CPR 200MG GEN;SIN ASIGNAR(M);2023-12-05 00:00:00.0
7897595604460;83509;PP S JOAQUIM I;LECTRUM1,5ML PO LIOF+SOL DIL 3,75MG;SIN ASIGNAR(M);2022-10-07 00:00:00.0
7897595602503;83509;PP S JOAQUIM I;HERPESILC/25 CPR 200MG;SIN ASIGNAR(M);2022-09-21 00:00:00.0
7897316802861;83509;PP S JOAQUIM I;PRED MILD10ML COLI 0,12%;SIN ASIGNAR(M);2023-10-12 00:00:00.0
7897076909312;83509;PP S JOAQUIM I;ACECLOFENACO RANBAXYC/12 CPR REV 100MG GEN;SIN ASIGNAR(M);2025-06-18 00:00:00.0
7896658001680;83509;PP S JOAQUIM I;VITA E ACHEC/30 CAPS 400MG;SIN ASIGNAR(M);2025-08-01 00:00:00.0
7896523227092;83509;PP S JOAQUIM I;ACECLOFENACO CIMEDC/12 CPR REV 100MG GEN;SIN ASIGNAR(M);2024-06-21 00:00:00.0
7896269901348;83509;PP S JOAQUIM I;ZOVIRAXC/25 CPR 200MG;SIN ASIGNAR(M);2022-11-01 00:00:00.0
7896241265543;83509;PP S JOAQUIM I;SUPREMAC/28 CPR REV 2+1MG;SIN ASIGNAR(M);2022-12-20 00:00:00.0
7896112427032;83509;PP S JOAQUIM I;ENVIDC/30 CAPS 800MCG+20MG;SIN ASIGNAR(M);2023-01-18 00:00:00.0
7896112400554;83509;PP S JOAQUIM I;DTN-FOLC/90 CAPS 400MCG+10MG;SIN ASIGNAR(M);2024-08-01 00:00:00.0
7896094208506;83509;PP S JOAQUIM I;NATIFA PRO UBDC/28 CPR REV 0,5+0,1MG;SIN ASIGNAR(M);2025-08-21 00:00:00.0
7896094201477;83509;PP S JOAQUIM I;NATIFA PROC/28 CPR REV 1+0,5MG;SIN ASIGNAR(M);2025-08-22 00:00:00.0
7896006290667;83509;PP S JOAQUIM I;STER MD10ML SUSP OFT 1,2MG/ML;SIN ASIGNAR(M);2024-08-07 00:00:00.0
7896006245339;83509;PP S JOAQUIM I;DIAMOXC/30 CPR 250MG;SIN ASIGNAR(M);2024-11-04 00:00:00.0
7896006245322;83509;PP S JOAQUIM I;DIAMOXC/25 CPR 250MG;SIN ASIGNAR(M);2023-05-15 00:00:00.0
7896006201731;83509;PP S JOAQUIM I;PRIMOSISTONC/30 CPR 2+0,01MG;SIN ASIGNAR(M);2025-06-26 00:00:00.0
7896004775043;83509;PP S JOAQUIM I;ACICLOVIR EMSC/30 CPR 400MG GEN;SIN ASIGNAR(M);2025-08-15 00:00:00.0
7896004722122;83509;PP S JOAQUIM I;ACECLOFENACO EMSC/12 CPR REV 100MG GEN;SIN ASIGNAR(M);2024-12-24 00:00:00.0
7895858017002;83509;PP S JOAQUIM I;ZZFLORINEFEC/100 CPR 0,1MG;SIN ASIGNAR(M);2023-07-11 00:00:00.0
7894916503761;83509;PP S JOAQUIM I;AGLUCOSEC/30 CPR 100MG;SIN ASIGNAR(M);2024-08-07 00:00:00.0
7891721202391;83509;PP S JOAQUIM I;ACICLOVIR MERCKC/30 CPR 400MG GEN;SIN ASIGNAR(M);2023-01-09 00:00:00.0
7891317411923;83509;PP S JOAQUIM I;PROFLAMC/12 CPR REV 100MG;SIN ASIGNAR(M);2025-05-21 00:00:00.0
7891317020002;83509;PP S JOAQUIM I;ACECLOFENACO EUROC/12 CPR REV 100MG GEN;SIN ASIGNAR(M);2025-03-03 00:00:00.0
7891317014773;83509;PP S JOAQUIM I;EMAMAC/30 CAPS 400MG;SIN ASIGNAR(M);2025-03-20 00:00:00.0
7891317001513;83509;PP S JOAQUIM I;ACICLOVIR EUROC/25 CPR 200MG GEN;SIN ASIGNAR(M);2025-08-23 00:00:00.0
7891268106213;83509;PP S JOAQUIM I;PROVERAC/14 CPR 10MG;SIN ASIGNAR(M);2024-11-19 00:00:00.0
7891142128638;83509;PP S JOAQUIM I;CELESTONE SOLUSPAN1ML SUSP INJ 3+3MG/ML;SIN ASIGNAR(M);2025-07-31 00:00:00.0
7890282800015;83509;PP S JOAQUIM I;ADEFORTE3ML SOL ORAL;SIN ASIGNAR(M);2023-09-11 00:00:00.0
5060632508508;83509;PP S JOAQUIM I;SYSTEN CONTIC/8 ADES 50+170MCG/DIA;SIN ASIGNAR(M);2025-08-09 00:00:00.0
5000456057547;83509;PP S JOAQUIM I;ZZZOLADEX DEPOT3,6MG INJ;SIN ASIGNAR(M);2023-09-18 00:00:00.0
7898687732993;83221;PP CORUPÁ;DAMATERC/30 CAPS;SIN ASIGNAR(M);2023-12-06 00:00:00.0
7898149934514;83221;PP CORUPÁ;CIPROTERONA BERGAMOC/20 CPR 50MG GEN;SIN ASIGNAR(M);2024-08-21 00:00:00.0
7898074617612;83221;PP CORUPÁ;FLUIMUCILC/16 CPR EFERV 600MG;SIN ASIGNAR(M);2023-02-13 00:00:00.0
7898074611276;83221;PP CORUPÁ;FLUIMUCILC/60 CPR EFERV 600MG;SIN ASIGNAR(M);2023-08-17 00:00:00.0
7897595635198;83221;PP CORUPÁ;ACICLOVIR SANDOZC/50 CPR 200MG GEN;SIN ASIGNAR(M);2024-05-03 00:00:00.0
7897595602503;83221;PP CORUPÁ;HERPESILC/25 CPR 200MG;SIN ASIGNAR(M);2022-04-07 00:00:00.0
7897076909312;83221;PP CORUPÁ;ACECLOFENACO RANBAXYC/12 CPR REV 100MG GEN;SIN ASIGNAR(M);2023-02-14 00:00:00.0
7896658001680;83221;PP CORUPÁ;VITA E ACHEC/30 CAPS 400MG;SIN ASIGNAR(M);2025-01-25 00:00:00.0
7896523227092;83221;PP CORUPÁ;ACECLOFENACO CIMEDC/12 CPR REV 100MG GEN;SIN ASIGNAR(M);2023-11-13 00:00:00.0
7896241265543;83221;PP CORUPÁ;SUPREMAC/28 CPR REV 2+1MG;SIN ASIGNAR(M);2024-12-09 00:00:00.0
7896112400554;83221;PP CORUPÁ;DTN-FOLC/90 CAPS 400MCG+10MG;SIN ASIGNAR(M);2024-08-15 00:00:00.0
7896112116929;83221;PP CORUPÁ;TEUTOVIT EC/30 CAPS 400MG;SIN ASIGNAR(M);2023-08-26 00:00:00.0
7896094208506;83221;PP CORUPÁ;NATIFA PRO UBDC/28 CPR REV 0,5+0,1MG;SIN ASIGNAR(M);2024-12-12 00:00:00.0
7896094201477;83221;PP CORUPÁ;NATIFA PROC/28 CPR REV 1+0,5MG;SIN ASIGNAR(M);2025-08-22 00:00:00.0
7896006290667;83221;PP CORUPÁ;STER MD10ML SUSP OFT 1,2MG/ML;SIN ASIGNAR(M);2024-11-18 00:00:00.0
7896006245339;83221;PP CORUPÁ;DIAMOXC/30 CPR 250MG;SIN ASIGNAR(M);2025-06-28 00:00:00.0
7896006245322;83221;PP CORUPÁ;DIAMOXC/25 CPR 250MG;SIN ASIGNAR(M);2023-09-19 00:00:00.0
7896006201731;83221;PP CORUPÁ;PRIMOSISTONC/30 CPR 2+0,01MG;SIN ASIGNAR(M);2025-07-30 00:00:00.0
7896006201717;83221;PP CORUPÁ;PRIMOLUT NOR 10C/30 CPR 10MG;SIN ASIGNAR(M);2025-02-10 00:00:00.0
7896004775043;83221;PP CORUPÁ;ACICLOVIR EMSC/30 CPR 400MG GEN;SIN ASIGNAR(M);2025-01-06 00:00:00.0
7896004722122;83221;PP CORUPÁ;ACECLOFENACO EMSC/12 CPR REV 100MG GEN;SIN ASIGNAR(M);2025-04-08 00:00:00.0
7891721202391;83221;PP CORUPÁ;ACICLOVIR MERCKC/30 CPR 400MG GEN;SIN ASIGNAR(M);2025-09-04 00:00:00.0
7891721023484;83221;PP CORUPÁ;ACICLOVIR MERCKC/30 CPR 400MG GEN;SIN ASIGNAR(M);2021-11-25 00:00:00.0
7891317411923;83221;PP CORUPÁ;PROFLAMC/12 CPR REV 100MG;SIN ASIGNAR(M);2024-02-19 00:00:00.0
7891317014773;83221;PP CORUPÁ;EMAMAC/30 CAPS 400MG;SIN ASIGNAR(M);2025-05-05 00:00:00.0
7891317001513;83221;PP CORUPÁ;ACICLOVIR EUROC/25 CPR 200MG GEN;SIN ASIGNAR(M);2022-08-02 00:00:00.0
7891268106213;83221;PP CORUPÁ;PROVERAC/14 CPR 10MG;SIN ASIGNAR(M);2025-04-03 00:00:00.0
7891142128638;83221;PP CORUPÁ;CELESTONE SOLUSPAN1ML SUSP INJ 3+3MG/ML;SIN ASIGNAR(M);2025-05-19 00:00:00.0
7891106000956;83221;PP CORUPÁ;BAYCUTEN N40GR CR 10+0,4MG;SIN ASIGNAR(M);2025-06-27 00:00:00.0
7890282800015;83221;PP CORUPÁ;ADEFORTE3ML SOL ORAL;SIN ASIGNAR(M);2023-09-13 00:00:00.0
5060632508508;83221;PP CORUPÁ;SYSTEN CONTIC/8 ADES 50+170MCG/DIA;SIN ASIGNAR(M);2025-06-02 00:00:00.0
7898687732993;83066;PP ASTORGA;DAMATERC/30 CAPS;SIN ASIGNAR(M);2023-10-30 00:00:00.0
7898149934514;83066;PP ASTORGA;CIPROTERONA BERGAMOC/20 CPR 50MG GEN;SIN ASIGNAR(M);2025-08-14 00:00:00.0
7898074617612;83066;PP ASTORGA;FLUIMUCILC/16 CPR EFERV 600MG;SIN ASIGNAR(M);2023-11-01 00:00:00.0
7898074613430;83066;PP ASTORGA;FLUIMUCILC/16 CPR EFERV 200MG;SIN ASIGNAR(M);2023-05-16 00:00:00.0
7897595635198;83066;PP ASTORGA;ACICLOVIR SANDOZC/50 CPR 200MG GEN;SIN ASIGNAR(M);2024-03-19 00:00:00.0
7897595604460;83066;PP ASTORGA;LECTRUM1,5ML PO LIOF+SOL DIL 3,75MG;SIN ASIGNAR(M);2023-10-28 00:00:00.0
7897595602503;83066;PP ASTORGA;HERPESILC/25 CPR 200MG;SIN ASIGNAR(M);2022-12-05 00:00:00.0
7897316802861;83066;PP ASTORGA;PRED MILD10ML COLI 0,12%;SIN ASIGNAR(M);2023-01-23 00:00:00.0
7897076909343;83066;PP ASTORGA;ACECLOFENACO RANBAXYC/24 CPR REV 100MG GEN;SIN ASIGNAR(M);2025-08-07 00:00:00.0
7897076909312;83066;PP ASTORGA;ACECLOFENACO RANBAXYC/12 CPR REV 100MG GEN;SIN ASIGNAR(M);2025-02-06 00:00:00.0
7896658001680;83066;PP ASTORGA;VITA E ACHEC/30 CAPS 400MG;SIN ASIGNAR(M);2024-07-24 00:00:00.0
7896523227092;83066;PP ASTORGA;ACECLOFENACO CIMEDC/12 CPR REV 100MG GEN;SIN ASIGNAR(M);2023-11-14 00:00:00.0
7896241265543;83066;PP ASTORGA;SUPREMAC/28 CPR REV 2+1MG;SIN ASIGNAR(M);2025-06-10 00:00:00.0
7896112400554;83066;PP ASTORGA;DTN-FOLC/90 CAPS 400MCG+10MG;SIN ASIGNAR(M);2023-10-30 00:00:00.0
7896094208506;83066;PP ASTORGA;NATIFA PRO UBDC/28 CPR REV 0,5+0,1MG;SIN ASIGNAR(M);2025-08-25 00:00:00.0
7896094201477;83066;PP ASTORGA;NATIFA PROC/28 CPR REV 1+0,5MG;SIN ASIGNAR(M);2025-05-19 00:00:00.0
7896006290667;83066;PP ASTORGA;STER MD10ML SUSP OFT 1,2MG/ML;SIN ASIGNAR(M);2025-05-30 00:00:00.0
7896006245339;83066;PP ASTORGA;DIAMOXC/30 CPR 250MG;SIN ASIGNAR(M);2025-08-26 00:00:00.0
7896006245322;83066;PP ASTORGA;DIAMOXC/25 CPR 250MG;SIN ASIGNAR(M);2023-04-26 00:00:00.0
7896006201731;83066;PP ASTORGA;PRIMOSISTONC/30 CPR 2+0,01MG;SIN ASIGNAR(M);2025-07-29 00:00:00.0
7896006201717;83066;PP ASTORGA;PRIMOLUT NOR 10C/30 CPR 10MG;SIN ASIGNAR(M);2025-08-13 00:00:00.0
7896004775043;83066;PP ASTORGA;ACICLOVIR EMSC/30 CPR 400MG GEN;SIN ASIGNAR(M);2025-05-14 00:00:00.0
7896004722122;83066;PP ASTORGA;ACECLOFENACO EMSC/12 CPR REV 100MG GEN;SIN ASIGNAR(M);2025-07-18 00:00:00.0
7891721202391;83066;PP ASTORGA;ACICLOVIR MERCKC/30 CPR 400MG GEN;SIN ASIGNAR(M);2025-10-04 00:00:00.0
7891317411923;83066;PP ASTORGA;PROFLAMC/12 CPR REV 100MG;SIN ASIGNAR(M);2025-09-02 00:00:00.0
7891317014773;83066;PP ASTORGA;EMAMAC/30 CAPS 400MG;SIN ASIGNAR(M);2025-05-20 00:00:00.0
7891268106213;83066;PP ASTORGA;PROVERAC/14 CPR 10MG;SIN ASIGNAR(M);2023-09-15 00:00:00.0
7891142128638;83066;PP ASTORGA;CELESTONE SOLUSPAN1ML SUSP INJ 3+3MG/ML;SIN ASIGNAR(M);2022-07-27 00:00:00.0
7891106006149;83066;PP ASTORGA;EPHYNALC/30 CAPS 400MG;SIN ASIGNAR(M);2025-05-02 00:00:00.0
7890282800015;83066;PP ASTORGA;ADEFORTE3ML SOL ORAL;SIN ASIGNAR(M);2023-09-27 00:00:00.0
5060632508508;83066;PP ASTORGA;SYSTEN CONTIC/8 ADES 50+170MCG/DIA;SIN ASIGNAR(M);2024-04-25 00:00:00.0
7898687732993;83491;PP BARRA VELHA;DAMATERC/30 CAPS;SIN ASIGNAR(M);2023-11-06 00:00:00.0
7898149934514;83491;PP BARRA VELHA;CIPROTERONA BERGAMOC/20 CPR 50MG GEN;SIN ASIGNAR(M);2025-07-28 00:00:00.0
7898149932183;83491;PP BARRA VELHA;FEMIGESTROLC/30 CPR 160MG;SIN ASIGNAR(M);2025-10-31 00:00:00.0
7898074617612;83491;PP BARRA VELHA;FLUIMUCILC/16 CPR EFERV 600MG;SIN ASIGNAR(M);2025-05-14 00:00:00.0
7898074613430;83491;PP BARRA VELHA;FLUIMUCILC/16 CPR EFERV 200MG;SIN ASIGNAR(M);2024-07-26 00:00:00.0
7897595639066;83491;PP BARRA VELHA;ACICLOVIR NOVARTISC/30 CPR 400MG GEN;SIN ASIGNAR(M);2026-03-05 00:00:00.0
7897595635198;83491;PP BARRA VELHA;ACICLOVIR SANDOZC/50 CPR 200MG GEN;SIN ASIGNAR(M);2025-04-25 00:00:00.0
7897595604460;83491;PP BARRA VELHA;ZZLECTRUM1,5ML PO LIOF+SOL DIL 3,75MG;SIN ASIGNAR(M);2026-09-09 00:00:00.0
7897595602503;83491;PP BARRA VELHA;HERPESILC/25 CPR 200MG;SIN ASIGNAR(M);2025-07-21 00:00:00.0
7897316802861;83491;PP BARRA VELHA;PRED MILD10ML COLI 0,12%;SIN ASIGNAR(M);2021-10-13 00:00:00.0
7897076909343;83491;PP BARRA VELHA;ACECLOFENACO RANBAXYC/24 CPR REV 100MG GEN;SIN ASIGNAR(M);2025-09-04 00:00:00.0
7897076909312;83491;PP BARRA VELHA;ACECLOFENACO RANBAXYC/12 CPR REV 100MG GEN;SIN ASIGNAR(M);2022-03-01 00:00:00.0
7896658001680;83491;PP BARRA VELHA;VITA E ACHEC/30 CAPS 400MG;SIN ASIGNAR(M);2025-04-02 00:00:00.0
7896523227092;83491;PP BARRA VELHA;ACECLOFENACO CIMEDC/12 CPR REV 100MG GEN;SIN ASIGNAR(M);2023-04-12 00:00:00.0
7896241265543;83491;PP BARRA VELHA;SUPREMAC/28 CPR REV 2+1MG;SIN ASIGNAR(M);2025-09-05 00:00:00.0
7896165600055;83491;PP BARRA VELHA;DDAVPC/30 CPR 0,2MG;SIN ASIGNAR(M);2025-04-09 00:00:00.0
7896112400554;83491;PP BARRA VELHA;DTN-FOLC/90 CAPS 400MCG+10MG;SIN ASIGNAR(M);2024-06-06 00:00:00.0
7896112116929;83491;PP BARRA VELHA;TEUTOVIT EC/30 CAPS 400MG;SIN ASIGNAR(M);2024-01-21 00:00:00.0
7896094208506;83491;PP BARRA VELHA;NATIFA PRO UBDC/28 CPR REV 0,5+0,1MG;SIN ASIGNAR(M);2025-08-01 00:00:00.0
7896094201477;83491;PP BARRA VELHA;NATIFA PROC/28 CPR REV 1+0,5MG;SIN ASIGNAR(M);2025-09-06 00:00:00.0
7896006290667;83491;PP BARRA VELHA;STER MD10ML SUSP OFT 1,2MG/ML;SIN ASIGNAR(M);2025-07-05 00:00:00.0
7896006245339;83491;PP BARRA VELHA;DIAMOXC/30 CPR 250MG;SIN ASIGNAR(M);2025-09-08 00:00:00.0
7896006245322;83491;PP BARRA VELHA;DIAMOXC/25 CPR 250MG;SIN ASIGNAR(M);2023-07-02 00:00:00.0
7896006201731;83491;PP BARRA VELHA;PRIMOSISTONC/30 CPR 2+0,01MG;SIN ASIGNAR(M);2025-09-06 00:00:00.0
